dataset,scene,frame_index,uid,baseline_psnr,ours_psnr,delta_psnr,scene_delta_psnr
aria,aria301_305,2310,1531850684562.jpg,26.281700134277344,26.233306884765625,-0.04839324951171875,3.185685308169788
rpng,table_04,2850,1662919250768888950.png,18.295581817626953,18.24571418762207,-0.04986763000488281,1.1251944239738059
rpng,table_05,2305,1662923845381455660.png,19.051803588867188,19.000293731689453,-0.051509857177734375,1.0883580475224477
rpng,table_05,1895,1662923831698493004.png,18.601261138916016,18.54973602294922,-0.051525115966796875,1.0883580475224477
rpng,table_05,545,1662923786679619312.png,20.080717086791992,20.028972625732422,-0.05174446105957031,1.0883580475224477
rpng,table_04,3205,1662919262614791632.png,16.925796508789062,16.873191833496094,-0.05260467529296875,1.1251944239738059
rpng,table_05,1455,1662923817025152445.png,17.44467544555664,17.388885498046875,-0.055789947509765625,1.0883580475224477
rpng,table_07,1430,1662924203298971891.png,20.666467666625977,20.60927963256836,-0.05718803405761719,1.4890395942958747
rpng,table_04,3005,1662919255943373442.png,16.247713088989258,16.190208435058594,-0.05750465393066406,1.1251944239738059
rpng,table_04,3195,1662919262282006502.png,16.175132751464844,16.114765167236328,-0.060367584228515625,1.1251944239738059
aria,aria1253,1135,3871519939350.jpg,23.819873809814453,23.75927734375,-0.060596466064453125,1.7197942733764648
rpng,table_07,1495,1662924205461579323.png,23.879621505737305,23.81784439086914,-0.06177711486816406,1.4890395942958747
rpng,table_07,1490,1662924205295253992.png,23.8979434967041,23.835601806640625,-0.06234169006347656,1.4890395942958747
rpng,table_05,2330,1662923846216443062.png,20.588733673095703,20.526273727416992,-0.06245994567871094,1.0883580475224477
rpng,table_05,1795,1662923828363963842.png,19.032581329345703,18.968303680419922,-0.06427764892578125,1.0883580475224477
aria,aria1253,1140,3871769942600.jpg,24.574676513671875,24.509801864624023,-0.06487464904785156,1.7197942733764648
rpng,table_08,8055,1662926060923613310.png,21.114377975463867,21.047897338867188,-0.06648063659667969,1.692766843330734
rpng,table_05,5825,1662923962767776012.png,22.58417320251465,22.517488479614258,-0.06668472290039062,1.0883580475224477
utmm,slow-straight-2,450,1706737577251068115.png,20.198753356933594,20.13187026977539,-0.06688308715820312,-0.1262298142614462
aria,aria301_305,2595,1546100688400.jpg,28.150863647460938,28.082225799560547,-0.06863784790039062,3.185685308169788
rpng,table_05,1890,1662923831531764269.png,18.337635040283203,18.26851463317871,-0.06912040710449219,1.0883580475224477
rpng,table_05,2335,1662923846382959127.png,20.9550838470459,20.88548469543457,-0.06959915161132812,1.0883580475224477
rpng,table_04,3175,1662919261616318226.png,16.816638946533203,16.74588966369629,-0.07074928283691406,1.1251944239738059
utmm,square-1,1415,1706737784024064064.png,22.519685745239258,22.448650360107422,-0.07103538513183594,1.0429959974171226
rpng,table_05,2320,1662923845882432699.png,19.984506607055664,19.913419723510742,-0.07108688354492188,1.0883580475224477
rpng,table_05,2310,1662923845548442125.png,19.083995819091797,19.01207733154297,-0.07191848754882812,1.0883580475224477
rpng,table_04,3170,1662919261449933052.png,16.23309898376465,16.160593032836914,-0.07250595092773438,1.1251944239738059
utmm,slow-straight-2,365,1706737574420197010.png,18.43338966369629,18.360734939575195,-0.07265472412109375,-0.1262298142614462
rpng,table_05,1570,1662923820860253334.png,17.964792251586914,17.89207649230957,-0.07271575927734375,1.0883580475224477
rpng,table_04,3190,1662919262115595341.png,16.20281410217285,16.129661560058594,-0.07315254211425781,1.1251944239738059
rpng,table_04,2855,1662919250935634136.png,17.479421615600586,17.40491485595703,-0.07450675964355469,1.1251944239738059
rpng,table_05,1575,1662923821026996374.png,18.176239013671875,18.101661682128906,-0.07457733154296875,1.0883580475224477
rpng,table_04,2895,1662919252269558668.png,16.765039443969727,16.683944702148438,-0.08109474182128906,1.1251944239738059
rpng,table_05,2325,1662923846049436569.png,20.372276306152344,20.290395736694336,-0.08188056945800781,1.0883580475224477
rpng,table_04,3185,1662919261949170351.png,16.144859313964844,16.05851173400879,-0.08634757995605469,1.1251944239738059
rpng,table_04,1220,1662919196404820919.png,22.588176727294922,22.500307083129883,-0.08786964416503906,1.1251944239738059
rpng,table_04,3080,1662919258454459667.png,19.182514190673828,19.09381103515625,-0.08870315551757812,1.1251944239738059
rpng,table_04,3180,1662919261782733440.png,16.540681838989258,16.451818466186523,-0.08886337280273438,1.1251944239738059
utmm,slow-straight-2,370,1706737574586715221.png,18.600488662719727,18.510955810546875,-0.08953285217285156,-0.1262298142614462
rpng,table_01,995,1662915764522807121.png,23.571537017822266,23.480712890625,-0.09082412719726562,1.652589399026212
rpng,table_05,5820,1662923962599235773.png,23.221752166748047,23.130413055419922,-0.091339111328125,1.0883580475224477
rpng,table_03,5360,1662918641143646479.png,24.494136810302734,24.402114868164062,-0.09202194213867188,1.7509620873292064
utmm,square-2,890,1706739562332510948.png,24.00168228149414,23.908836364746094,-0.09284591674804688,0.7855286812295716
rpng,table_04,2890,1662919252102823973.png,16.704708099365234,16.611541748046875,-0.09316635131835938,1.1251944239738059
rpng,table_04,2900,1662919252436293840.png,16.305103302001953,16.21120834350586,-0.09389495849609375,1.1251944239738059
utmm,ego-centric-2,835,1706738258382932901.png,21.788484573364258,21.692066192626953,-0.09641838073730469,0.23656785168410366
rpng,table_07,1485,1662924205128914118.png,23.875244140625,23.778474807739258,-0.09676933288574219,1.4890395942958747
utmm,ego-drive,1155,1706738473344491482.png,21.35084342956543,21.252578735351562,-0.09826469421386719,0.7035961286877388
utmm,slow-straight-2,210,1706737569258048058.png,20.793434143066406,20.69291114807129,-0.10052299499511719,-0.1262298142614462
utmm,ego-drive,1110,1706738471832207680.png,22.494205474853516,22.39110565185547,-0.10309982299804688,0.7035961286877388
rpng,table_03,5365,1662918641309958458.png,24.438121795654297,24.33484649658203,-0.10327529907226562,1.7509620873292064
rpng,table_07,4645,1662924310505101681.png,25.414966583251953,25.310556411743164,-0.10441017150878906,1.4890395942958747
rpng,table_04,3010,1662919256110004187.png,16.319486618041992,16.211320877075195,-0.10816574096679688,1.1251944239738059
rpng,table_07,1465,1662924204463438988.png,23.61414909362793,23.505937576293945,-0.10821151733398438,1.4890395942958747
rpng,table_07,1480,1662924204962558270.png,23.8609676361084,23.75054931640625,-0.11041831970214844,1.4890395942958747
rpng,table_04,2885,1662919251936088085.png,16.66347312927246,16.548707962036133,-0.11476516723632812,1.1251944239738059
aria,aria1253,1145,3872019945425.jpg,25.507205963134766,25.389034271240234,-0.11817169189453125,1.7197942733764648
rpng,table_04,3165,1662919261283534527.png,16.42420196533203,16.304752349853516,-0.11944961547851562,1.1251944239738059
rpng,table_07,1475,1662924204796188831.png,23.990629196166992,23.8704776763916,-0.12015151977539062,1.4890395942958747
rpng,table_07,1435,1662924203465293646.png,21.234020233154297,21.108562469482422,-0.125457763671875,1.4890395942958747
rpng,table_04,2860,1662919251102380276.png,17.61022186279297,17.4842529296875,-0.12596893310546875,1.1251944239738059
rpng,table_07,1470,1662924204629802704.png,24.091388702392578,23.964462280273438,-0.12692642211914062,1.4890395942958747
rpng,table_05,1450,1662923816858404398.png,18.064849853515625,17.937143325805664,-0.12770652770996094,1.0883580475224477
rpng,table_05,5800,1662923961930648088.png,23.65410614013672,23.52429962158203,-0.1298065185546875,1.0883580475224477
rpng,table_05,1445,1662923816691657543.png,18.198598861694336,18.068500518798828,-0.1300983428955078,1.0883580475224477
aria,aria1253,1225,3876019946925.jpg,24.687482833862305,24.5572566986084,-0.13022613525390625,1.7197942733764648
utmm,slow-straight-2,355,1706737574087172747.png,17.81650733947754,17.684242248535156,-0.1322650909423828,-0.1262298142614462
utmm,ego-centric-2,830,1706738258216606140.png,21.496009826660156,21.357013702392578,-0.13899612426757812,0.23656785168410366
rpng,table_04,2880,1662919251769353390.png,16.89136505126953,16.751558303833008,-0.13980674743652344,1.1251944239738059
aria,aria301_305,2600,1546350688062.jpg,27.950241088867188,27.809534072875977,-0.14070701599121094,3.185685308169788
utmm,ego-drive,1100,1706738471497693539.png,23.768985748291016,23.625181198120117,-0.14380455017089844,0.7035961286877388
utmm,slow-straight-2,455,1706737577417570829.png,20.270984649658203,20.126873016357422,-0.14411163330078125,-0.1262298142614462
utmm,ego-centric-1,1205,1706739448683072805.png,23.36593246459961,23.220529556274414,-0.1454029083251953,0.5462428439747207
rpng,table_05,2380,1662923847881348372.png,21.87314224243164,21.726757049560547,-0.14638519287109375,1.0883580475224477
rpng,table_08,7860,1662926054429649353.png,18.893295288085938,18.744665145874023,-0.14863014221191406,1.692766843330734
rpng,table_04,3020,1662919256443251133.png,16.566871643066406,16.413101196289062,-0.15377044677734375,1.1251944239738059
rpng,table_07,1440,1662924203631658316.png,21.692710876464844,21.53759002685547,-0.155120849609375,1.4890395942958747
utmm,ego-drive,1075,1706738470661496162.png,23.00640296936035,22.849559783935547,-0.1568431854248047,0.7035961286877388
rpng,table_04,2875,1662919251602617025.png,17.121435165405273,16.963851928710938,-0.15758323669433594,1.1251944239738059
utmm,ego-drive,1105,1706738471664946556.png,23.403942108154297,23.246307373046875,-0.15763473510742188,0.7035961286877388
aria,aria1253,950,3862269961725.jpg,22.589000701904297,22.430553436279297,-0.158447265625,1.7197942733764648
rpng,table_04,3015,1662919256276629448.png,16.45575714111328,16.29710578918457,-0.15865135192871094,1.1251944239738059
utmm,square-2,920,1706739563329865932.png,23.495195388793945,23.33258056640625,-0.1626148223876953,0.7855286812295716
utmm,ego-drive,1065,1706738470326846123.png,23.069734573364258,22.903934478759766,-0.1658000946044922,0.7035961286877388
rpng,table_07,1450,1662924203964415312.png,22.673137664794922,22.504390716552734,-0.1687469482421875,1.4890395942958747
rpng,table_04,3065,1662919257955225229.png,18.384719848632812,18.215869903564453,-0.16884994506835938,1.1251944239738059
rpng,table_07,1445,1662924203798044682.png,22.301347732543945,22.129812240600586,-0.17153549194335938,1.4890395942958747
rpng,table_04,2870,1662919251435872793.png,17.274986267089844,17.10099983215332,-0.17398643493652344,1.1251944239738059
utmm,slow-straight-2,215,1706737569424557686.png,20.666048049926758,20.490943908691406,-0.17510414123535156,-0.1262298142614462
rpng,table_04,3025,1662919256609867334.png,16.454851150512695,16.279178619384766,-0.1756725311279297,1.1251944239738059
rpng,table_03,5370,1662918641476251602.png,24.72749900817871,24.551393508911133,-0.17610549926757812,1.7509620873292064
rpng,table_04,2865,1662919251269125938.png,17.296138763427734,17.11906623840332,-0.17707252502441406,1.1251944239738059
rpng,table_04,3160,1662919261117123842.png,16.380714416503906,16.19896697998047,-0.1817474365234375,1.1251944239738059
rpng,table_07,1460,1662924204297112226.png,23.634658813476562,23.452075958251953,-0.18258285522460938,1.4890395942958747
rpng,table_04,1235,1662919196907871485.png,22.810436248779297,22.62781524658203,-0.18262100219726562,1.1251944239738059
rpng,table_08,8395,1662926072272025108.png,23.96149444580078,23.776912689208984,-0.18458175659179688,1.692766843330734
rpng,table_05,1435,1662923816358163595.png,18.31598472595215,18.129804611206055,-0.18618011474609375,1.0883580475224477
utmm,ego-centric-2,765,1706738256054404736.png,22.693309783935547,22.501371383666992,-0.1919384002685547,0.23656785168410366
rpng,table_04,3130,1662919260118661880.png,18.23035430908203,18.03150177001953,-0.1988525390625,1.1251944239738059
utmm,ego-drive,1070,1706738470494166374.png,23.248268127441406,23.047908782958984,-0.20035934448242188,0.7035961286877388
rpng,table_05,5805,1662923962097146988.png,23.202533721923828,22.99806785583496,-0.2044658660888672,1.0883580475224477
utmm,slow-straight-2,460,1706737577584034681.png,20.45454216003418,20.24966812133789,-0.20487403869628906,-0.1262298142614462
rpng,table_04,1240,1662919197075677156.png,22.955795288085938,22.740875244140625,-0.2149200439453125,1.1251944239738059
rpng,table_03,5375,1662918641642527819.png,24.695436477661133,24.479808807373047,-0.21562767028808594,1.7509620873292064
utmm,square-1,1360,1706737782193438768.png,18.435832977294922,18.219097137451172,-0.21673583984375,1.0429959974171226
utmm,square-2,960,1706739564665636063.png,19.77261734008789,19.55515480041504,-0.21746253967285156,0.7855286812295716
rpng,table_07,1455,1662924204130771637.png,23.138160705566406,22.918415069580078,-0.21974563598632812,1.4890395942958747
utmm,ego-drive,1340,1706738479501958370.png,19.370988845825195,19.151233673095703,-0.2197551727294922,0.7035961286877388
rpng,table_08,8400,1662926072438504219.png,22.81548309326172,22.588603973388672,-0.22687911987304688,1.692766843330734
aria,aria1253,1190,3874269938350.jpg,24.734962463378906,24.5069522857666,-0.2280101776123047,1.7197942733764648
utmm,slow-straight-2,220,1706737569591078520.png,20.52286148071289,20.28944969177246,-0.2334117889404297,-0.1262298142614462
utmm,ego-drive,1345,1706738479669080496.png,19.28728675842285,19.053823471069336,-0.23346328735351562,0.7035961286877388
rpng,table_04,1225,1662919196572443247.png,22.66840171813965,22.434566497802734,-0.23383522033691406,1.1251944239738059
rpng,table_08,7865,1662926054596141100.png,19.078081130981445,18.841697692871094,-0.23638343811035156,1.692766843330734
utmm,square-2,945,1706739564168049335.png,21.129560470581055,20.892362594604492,-0.2371978759765625,0.7855286812295716
rpng,table_04,3155,1662919260950699329.png,16.495376586914062,16.257572174072266,-0.23780441284179688,1.1251944239738059
aria,aria301_305,2590,1545850688775.jpg,26.675329208374023,26.436946868896484,-0.23838233947753906,3.185685308169788
rpng,table_04,3030,1662919256777597904.png,16.85731315612793,16.617752075195312,-0.2395610809326172,1.1251944239738059
utmm,ego-drive,1350,1706738479836204529.png,19.17118263244629,18.92791175842285,-0.2432708740234375,0.7035961286877388
rpng,table_04,1230,1662919196740127802.png,22.90338897705078,22.657785415649414,-0.2456035614013672,1.1251944239738059
utmm,square-2,950,1706739564333946466.png,20.608388900756836,20.35760498046875,-0.25078392028808594,0.7855286812295716
rpng,table_04,3060,1662919257788789034.png,18.393341064453125,18.1423282623291,-0.25101280212402344,1.1251944239738059
utmm,square-2,955,1706739564499809504.png,19.823165893554688,19.569889068603516,-0.2532768249511719,0.7855286812295716
rpng,table_08,8070,1662926061423147202.png,20.91445541381836,20.661151885986328,-0.25330352783203125,1.692766843330734
rpng,table_04,3040,1662919257114884377.png,17.850141525268555,17.5966854095459,-0.25345611572265625,1.1251944239738059
rpng,table_08,8010,1662926059425028563.png,17.841440200805664,17.586950302124023,-0.2544898986816406,1.692766843330734
utmm,ego-drive,1335,1706738479335290909.png,19.82634925842285,19.571483612060547,-0.2548656463623047,0.7035961286877388
utmm,ego-drive,1160,1706738473512426853.png,21.606773376464844,21.35144805908203,-0.2553253173828125,0.7035961286877388
utmm,ego-centric-1,1210,1706739448849060059.png,23.22321319580078,22.966527938842773,-0.2566852569580078,0.5462428439747207
aria,aria1253,1185,3874019944550.jpg,24.926742553710938,24.666616439819336,-0.26012611389160156,1.7197942733764648
rpng,table_04,1250,1662919197411343575.png,22.60169219970703,22.33901023864746,-0.2626819610595703,1.1251944239738059
rpng,table_04,3125,1662919259952239990.png,18.512176513671875,18.246213912963867,-0.2659626007080078,1.1251944239738059
rpng,table_04,3055,1662919257621238947.png,18.20235824584961,17.934667587280273,-0.26769065856933594,1.1251944239738059
utmm,square-1,1545,1706737788361762285.png,21.143285751342773,20.87541389465332,-0.2678718566894531,1.0429959974171226
utmm,ego-drive,1355,1706738480003328800.png,19.086830139160156,18.817697525024414,-0.2691326141357422,0.7035961286877388
rpng,table_08,7875,1662926054929208279.png,19.448413848876953,19.173480987548828,-0.274932861328125,1.692766843330734
utmm,ego-centric-2,825,1706738258050263882.png,21.575336456298828,21.299991607666016,-0.2753448486328125,0.23656785168410366
rpng,table_04,3135,1662919260285069942.png,18.462421417236328,18.18678855895996,-0.2756328582763672,1.1251944239738059
rpng,table_05,5815,1662923962430748224.png,23.014110565185547,22.738208770751953,-0.27590179443359375,1.0883580475224477
rpng,table_04,3145,1662919260617847681.png,17.090564727783203,16.81170082092285,-0.27886390686035156,1.1251944239738059
utmm,ego-centric-1,1230,1706739449512682676.png,22.392135620117188,22.112667083740234,-0.2794685363769531,0.5462428439747207
rpng,table_08,8460,1662926074436304569.png,22.183801651000977,21.903148651123047,-0.2806529998779297,1.692766843330734
rpng,table_08,8455,1662926074269819975.png,22.234657287597656,21.953163146972656,-0.281494140625,1.692766843330734
rpng,table_04,3140,1662919260451465607.png,18.156436920166016,17.87469482421875,-0.2817420959472656,1.1251944239738059
rpng,table_04,3085,1662919258620845079.png,18.89414405822754,18.611404418945312,-0.28273963928222656,1.1251944239738059
rpng,table_08,7870,1662926054762680292.png,19.256752014160156,18.973373413085938,-0.28337860107421875,1.692766843330734
utmm,square-2,935,1706739563833365679.png,22.095947265625,21.812313079833984,-0.2836341857910156,0.7855286812295716
rpng,table_04,3035,1662919256946212292.png,17.66990852355957,17.386123657226562,-0.2837848663330078,1.1251944239738059
utmm,ego-drive,1375,1706738480670022011.png,19.15570640563965,18.871631622314453,-0.2840747833251953,0.7035961286877388
utmm,ego-centric-2,855,1706738259049489260.png,22.521888732910156,22.237430572509766,-0.2844581604003906,0.23656785168410366
rpng,table_04,3150,1662919260784263134.png,16.876876831054688,16.592174530029297,-0.2847023010253906,1.1251944239738059
utmm,ego-drive,1360,1706738480170454979.png,19.130905151367188,18.84595489501953,-0.28495025634765625,0.7035961286877388
utmm,square-2,1080,1706739568670787811.png,19.281702041625977,18.99405288696289,-0.28764915466308594,0.7855286812295716
rpng,table_08,8480,1662926075102231264.png,22.15204429626465,21.864238739013672,-0.28780555725097656,1.692766843330734
utmm,square-2,925,1706739563497645617.png,23.809921264648438,23.520606994628906,-0.28931427001953125,0.7855286812295716
rpng,table_08,8445,1662926073936821461.png,22.166610717773438,21.876985549926758,-0.2896251678466797,1.692766843330734
utmm,ego-drive,1380,1706738480835630417.png,19.174161911010742,18.884490966796875,-0.2896709442138672,0.7035961286877388
rpng,table_04,3050,1662919257452397823.png,17.976282119750977,17.685791015625,-0.29049110412597656,1.1251944239738059
rpng,table_08,8470,1662926074769243479.png,22.141231536865234,21.84969711303711,-0.291534423828125,1.692766843330734
utmm,ego-drive,1365,1706738480337581158.png,19.145944595336914,18.854238510131836,-0.2917060852050781,0.7035961286877388
rpng,table_05,5810,1662923962263635635.png,23.07696533203125,22.784130096435547,-0.2928352355957031,1.0883580475224477
utmm,ego-drive,1370,1706738480504369497.png,19.154136657714844,18.86100196838379,-0.2931346893310547,0.7035961286877388
rpng,table_04,3045,1662919257283612251.png,17.889854431152344,17.5965518951416,-0.2933025360107422,1.1251944239738059
utmm,ego-drive,1385,1706738481001192570.png,19.203304290771484,18.908811569213867,-0.2944927215576172,0.7035961286877388
rpng,table_08,8440,1662926073770331144.png,22.19831657409668,21.90286636352539,-0.29545021057128906,1.692766843330734
rpng,table_08,8465,1662926074602778673.png,22.150724411010742,21.85437774658203,-0.29634666442871094,1.692766843330734
rpng,table_08,8085,1662926061924212694.png,21.151838302612305,20.855119705200195,-0.2967185974121094,1.692766843330734
rpng,table_08,8475,1662926074935732841.png,22.129858016967773,21.83254623413086,-0.29731178283691406,1.692766843330734
rpng,table_08,8450,1662926074103326082.png,22.232215881347656,21.93486213684082,-0.29735374450683594,1.692766843330734
utmm,ego-drive,1395,1706738481332182884.png,19.18526840209961,18.887592315673828,-0.29767608642578125,0.7035961286877388
utmm,ego-drive,1390,1706738481166710615.png,19.205272674560547,18.90711212158203,-0.2981605529785156,0.7035961286877388
rpng,table_08,8483,1662926075202124596.png,22.114105224609375,21.81481170654297,-0.29929351806640625,1.692766843330734
utmm,ego-drive,1398,1706738481431445122.png,19.2033634185791,18.901046752929688,-0.30231666564941406,0.7035961286877388
utmm,square-2,930,1706739563665477991.png,23.21784019470215,22.91285514831543,-0.30498504638671875,0.7855286812295716
aria,aria301_305,2620,1547350692687.jpg,25.429418563842773,25.12347984313965,-0.305938720703125,3.185685308169788
rpng,table_08,8410,1662926072771430969.png,22.158931732177734,21.84630584716797,-0.3126258850097656,1.692766843330734
aria,aria1253,670,3848269947425.jpg,22.438167572021484,22.12454605102539,-0.31362152099609375,1.7197942733764648
rpng,table_08,8420,1662926073104423761.png,22.287288665771484,21.971519470214844,-0.3157691955566406,1.692766843330734
rpng,table_07,2310,1662924232655793190.png,26.547725677490234,26.229095458984375,-0.3186302185058594,1.4890395942958747
rpng,table_04,3120,1662919259785806417.png,17.916677474975586,17.59732437133789,-0.3193531036376953,1.1251944239738059
utmm,ego-centric-2,770,1706738256220745325.png,22.73028564453125,22.407073974609375,-0.323211669921875,0.23656785168410366
utmm,square-2,940,1706739564001305819.png,21.59820556640625,21.27446174621582,-0.3237438201904297,0.7855286812295716
utmm,ego-drive,1280,1706738477512811661.png,21.734867095947266,21.40997314453125,-0.3248939514160156,0.7035961286877388
rpng,table_08,8405,1662926072604972124.png,22.27924156188965,21.951234817504883,-0.3280067443847656,1.692766843330734
rpng,table_08,8435,1662926073603868961.png,22.03096580505371,21.701601028442383,-0.3293647766113281,1.692766843330734
rpng,table_08,8330,1662926070105414867.png,24.14696502685547,23.81660270690918,-0.33036231994628906,1.692766843330734
utmm,ego-drive,1165,1706738473680389404.png,21.854473114013672,21.518970489501953,-0.33550262451171875,0.7035961286877388
rpng,table_08,8090,1662926062091915846.png,21.40371322631836,21.06796646118164,-0.33574676513671875,1.692766843330734
utmm,slow-straight-2,295,1706737572088916540.png,18.60863494873047,18.271495819091797,-0.3371391296386719,-0.1262298142614462
rpng,table_08,8430,1662926073437397718.png,22.219945907592773,21.881065368652344,-0.3388805389404297,1.692766843330734
utmm,ego-centric-2,860,1706738259216988802.png,22.421255111694336,22.08133888244629,-0.3399162292480469,0.23656785168410366
rpng,table_08,7880,1662926055095727921.png,19.696430206298828,19.355850219726562,-0.3405799865722656,1.692766843330734
rpng,table_08,8425,1662926073270915270.png,22.0540771484375,21.713035583496094,-0.34104156494140625,1.692766843330734
utmm,square-1,1540,1706737788195956945.png,21.289966583251953,20.94877052307129,-0.34119606018066406,1.0429959974171226
rpng,table_08,8415,1662926072937921286.png,22.15151596069336,21.80824089050293,-0.3432750701904297,1.692766843330734
utmm,ego-drive,1270,1706738477178864956.png,21.657772064208984,21.31072998046875,-0.3470420837402344,0.7035961286877388
aria,aria1253,1290,3879269944012.jpg,17.5020809173584,17.151935577392578,-0.3501453399658203,1.7197942733764648
aria,aria301_305,2630,1547850695350.jpg,25.92778205871582,25.575672149658203,-0.3521099090576172,3.185685308169788
aria,aria301_305,2625,1547600696062.jpg,25.264949798583984,24.912567138671875,-0.3523826599121094,3.185685308169788
rpng,table_08,8075,1662926061589639902.png,20.897672653198242,20.53915023803711,-0.3585224151611328,1.692766843330734
utmm,ego-centric-1,1215,1706739449015013933.png,23.06919288635254,22.705669403076172,-0.3635234832763672,0.5462428439747207
utmm,ego-drive,1305,1706738478341137648.png,22.927440643310547,22.563753128051758,-0.36368751525878906,0.7035961286877388
aria,aria1253,1295,3879519943637.jpg,17.5042667388916,17.14007568359375,-0.36419105529785156,1.7197942733764648
rpng,table_08,7885,1662926055262237549.png,20.350601196289062,19.98456573486328,-0.36603546142578125,1.692766843330734
rpng,table_08,8080,1662926061756571531.png,21.09622573852539,20.72767448425293,-0.36855125427246094,1.692766843330734
aria,aria301_305,2585,1545600690525.jpg,25.86870574951172,25.500123977661133,-0.36858177185058594,3.185685308169788
rpng,table_04,1245,1662919197243542671.png,23.154510498046875,22.785484313964844,-0.36902618408203125,1.1251944239738059
utmm,ego-centric-1,1225,1706739449346825361.png,22.766815185546875,22.393007278442383,-0.3738079071044922,0.5462428439747207
aria,aria1253,1195,3874519942350.jpg,25.357898712158203,24.983366012573242,-0.37453269958496094,1.7197942733764648
utmm,ego-drive,1240,1706738476174521923.png,22.60308837890625,22.226354598999023,-0.37673377990722656,0.7035961286877388
aria,aria301_305,2580,1545350688150.jpg,27.215770721435547,26.829933166503906,-0.3858375549316406,3.185685308169788
rpng,table_08,8250,1662926067440093756.png,25.505325317382812,25.11822509765625,-0.3871002197265625,1.692766843330734
utmm,ego-drive,1275,1706738477346682549.png,22.04298210144043,21.65462303161621,-0.38835906982421875,0.7035961286877388
aria,aria1253,1215,3875519944425.jpg,25.58197784423828,25.191003799438477,-0.3909740447998047,1.7197942733764648
utmm,ego-centric-1,1220,1706739449180936575.png,23.215152740478516,22.82077980041504,-0.39437294006347656,0.5462428439747207
utmm,slow-straight-2,225,1706737569757621288.png,20.438819885253906,20.0400390625,-0.39878082275390625,-0.1262298142614462
aria,aria1253,1220,3875769950600.jpg,25.222036361694336,24.823040008544922,-0.39899635314941406,1.7197942733764648
utmm,ego-centric-2,790,1706738256885965824.png,21.679473876953125,21.280176162719727,-0.39929771423339844,0.23656785168410366
utmm,ego-drive,1245,1706738476340421200.png,22.699356079101562,22.3000545501709,-0.39930152893066406,0.7035961286877388
utmm,ego-drive,1095,1706738471330447435.png,23.327341079711914,22.92647933959961,-0.4008617401123047,0.7035961286877388
utmm,ego-drive,1250,1706738476507943869.png,22.845794677734375,22.443958282470703,-0.4018363952636719,0.7035961286877388
aria,aria1253,1300,3879769941675.jpg,17.52436065673828,17.120649337768555,-0.40371131896972656,1.7197942733764648
utmm,square-1,1420,1706737784191360950.png,22.721370697021484,22.314443588256836,-0.40692710876464844,1.0429959974171226
rpng,table_08,8255,1662926067606610537.png,25.381948471069336,24.97338104248047,-0.4085674285888672,1.692766843330734
utmm,square-2,1075,1706739568502490520.png,19.342750549316406,18.933513641357422,-0.4092369079589844,0.7855286812295716
rpng,table_04,3110,1662919259452988625.png,17.11408233642578,16.704017639160156,-0.410064697265625,1.1251944239738059
utmm,ego-centric-2,805,1706738257384998798.png,22.194345474243164,21.77717399597168,-0.4171714782714844,0.23656785168410366
utmm,ego-drive,1175,1706738474016399860.png,22.6259708404541,22.20636749267578,-0.4196033477783203,0.7035961286877388
rpng,table_04,3095,1662919258953719139.png,17.64651107788086,17.22634506225586,-0.420166015625,1.1251944239738059
utmm,ego-drive,1300,1706738478175552845.png,23.178102493286133,22.755163192749023,-0.4229393005371094,0.7035961286877388
utmm,ego-drive,1265,1706738477011081457.png,22.11249351501465,21.687847137451172,-0.42464637756347656,0.7035961286877388
utmm,square-1,1475,1706737786022213221.png,22.656728744506836,22.230133056640625,-0.42659568786621094,1.0429959974171226
utmm,slow-straight-2,470,1706737577920385838.png,20.670320510864258,20.243284225463867,-0.4270362854003906,-0.1262298142614462
rpng,table_07,1985,1662924221806613207.png,25.468252182006836,25.040821075439453,-0.4274311065673828,1.4890395942958747
aria,aria301_305,2605,1546600685900.jpg,27.266408920288086,26.837078094482422,-0.42933082580566406,3.185685308169788
rpng,table_04,3115,1662919259619385958.png,18.06264305114746,17.632959365844727,-0.4296836853027344,1.1251944239738059
utmm,slow-straight-2,465,1706737577752171993.png,20.807836532592773,20.37456703186035,-0.4332695007324219,-0.1262298142614462
utmm,square-2,1085,1706739568839127064.png,19.823314666748047,19.389938354492188,-0.4333763122558594,0.7855286812295716
rpng,table_04,3090,1662919258787271976.png,18.087066650390625,17.65308952331543,-0.4339771270751953,1.1251944239738059
utmm,square-1,1480,1706737786189349890.png,22.51004981994629,22.07561492919922,-0.4344348907470703,1.0429959974171226
utmm,ego-drive,1310,1706738478506896734.png,22.894723892211914,22.45935821533203,-0.4353656768798828,0.7035961286877388
aria,aria301_305,2615,1547100693062.jpg,25.830158233642578,25.385608673095703,-0.444549560546875,3.185685308169788
rpng,table_04,3105,1662919259286577702.png,17.47612953186035,17.02969741821289,-0.44643211364746094,1.1251944239738059
utmm,ego-drive,1230,1706738475843229771.png,23.20348358154297,22.7542724609375,-0.44921112060546875,0.7035961286877388
rpng,table_04,3100,1662919259120155334.png,17.57940101623535,17.129627227783203,-0.44977378845214844,1.1251944239738059
utmm,slow-straight-2,350,1706737573920647621.png,17.950843811035156,17.50018882751465,-0.4506549835205078,-0.1262298142614462
utmm,ego-centric-2,785,1706738256719669819.png,21.91240119934082,21.461627960205078,-0.4507732391357422,0.23656785168410366
