scenario,algorithm,sampler,admission,beta,kappa,seed,steps,batch_size,initial_views,final_views,target_final_views,mean_count,count_std,count_min,count_max,jain_index,oracle_jain_index,jain_regret,fairness_rmse_updates,fairness_nrmse,cohort_mid_first_ratio,admission_tracking_rmse,admission_tracking_nrmse,admission_max_lag,admission_max_overshoot,admission_rate_ratio,admission_pool_rate_cv,budget_violation,entropy_ratio,shuffle_kl_norm,duplicate_rate,temporal_w1,cohort_entropy,gradient_ratio_iid,gradient_ratio_smooth_order,gradient_ratio_abrupt_regime,gradient_ratio_mean,gradient_ratio_worst
short_stream,active_bonus3,active_bonus,token,,816,8879661,6000,32,32,39,39,153.84615384615384,40.65018905026747,8,188,0.9347406164894788,0.9410586721850347,0.00631805569555588,11.096314934617038,0.07212604707501075,1.0822784810126582,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9581487447129395,0.04185125528706044,0.0,0.022481923660656024,0.9915464255413381,0.9170056615323511,1.7671152389839697,3.118420777710773,1.9341805594090313,3.118420777710773
short_stream,active_bonus3,active_bonus,token,,816,8879662,6000,32,32,39,39,153.84615384615384,40.19219114202215,8,187,0.9361094386822575,0.9410586721850347,0.004949233502777206,10.210602835112638,0.06636891842823216,1.0291666666666666,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9588597045285704,0.041140295471429576,0.0,0.021436741032103485,0.991959279622396,0.9320565598048973,1.6596714062318656,2.62776428140299,1.7398307491465843,2.62776428140299
short_stream,active_bonus3,active_bonus,token,,816,8879663,6000,32,32,39,39,153.84615384615384,40.7390309046896,8,188,0.9344737651162812,0.9410586721850347,0.006584907068753476,11.199816848319326,0.07279880951407562,1.0720338983050846,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9570884413949982,0.0429115586050019,0.0,0.023115872531694406,0.991480611724252,0.936293722203645,2.2317726880503925,3.7565696716379136,2.308212027297317,3.7565696716379136
short_stream,active_bonus3,active_bonus,token,,816,8879664,6000,32,32,39,39,153.84615384615384,40.44720424653534,9,188,0.9353486979946124,0.9410586721850347,0.005709974190422296,11.215831301997717,0.07290290346298517,1.0736842105263158,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9578418239096717,0.042158176090328375,0.0,0.0231881446074744,0.9920178980088228,0.9501229895932773,1.9178131518162633,3.162567140283189,2.010167760564243,3.162567140283189
short_stream,active_bonus3,active_bonus,token,,816,8879665,6000,32,32,39,39,153.84615384615384,40.8553034322404,9,188,0.9341238719870418,0.9410586721850347,0.006934800197992863,11.222687643729461,0.0729474696842415,1.0673684210526315,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9583743302888784,0.04162566971112155,0.0,0.022598637818400723,0.9914856797928995,0.9962680009459595,1.6806403264471896,2.8032540506598176,1.8267207926843223,2.8032540506598176
short_stream,active_bonus3,active_bonus,token,,816,8879666,6000,32,32,39,39,153.84615384615384,40.720774299687314,8,188,0.9345286369946556,0.9410586721850347,0.006530035190379091,10.729781224619872,0.06974357796002917,1.0677966101694916,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9547582162861481,0.04524178371385186,0.0,0.022419223761075704,0.9918960157537132,0.9294860130050058,1.853562651420305,2.9269219104898467,1.903323524971719,2.9269219104898467
short_stream,active_bonus3,active_bonus,token,,816,8879667,6000,32,32,39,39,153.84615384615384,40.68675741315403,9,188,0.9346308293898403,0.9410586721850347,0.006427842795194372,11.170014806133015,0.0726050962398646,1.0366598778004072,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.95822518824455,0.04177481175544991,0.0,0.022930598383782305,0.9920166975746749,0.9443944464962876,1.848387368032124,2.9131362827494027,1.901972699092605,2.9131362827494027
short_stream,active_bonus3,active_bonus,token,,816,8879668,6000,32,32,39,39,153.84615384615384,40.54661038129117,9,188,0.9350511885981104,0.9410586721850347,0.006007483586924267,11.279661751611581,0.07331780138547528,1.0289256198347108,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9578901691142963,0.0421098308857038,0.0,0.02263458520802199,0.9913107124775001,0.8674765794613033,2.003308145512096,3.4605833303820384,2.110456018451812,3.4605833303820384
short_stream,active_bonus3,active_bonus,token,,816,8879669,6000,32,32,39,39,153.84615384615384,40.84651600592743,8,188,0.9341503412217659,0.9410586721850347,0.006908330963268816,11.531450861637445,0.0749544306006434,1.0432098765432098,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.954265438418625,0.045734561581374976,0.0,0.023043119783799814,0.9916871133048349,1.0490055646142835,1.8838216787191906,3.188062467961661,2.0402965704317118,3.188062467961661
short_stream,active_bonus3,active_bonus,token,,816,8879670,6000,32,32,39,39,153.84615384615384,40.986263153139284,8,188,0.9337289023954504,0.9410586721850347,0.007329769789584328,11.010484513897163,0.07156814934033157,1.0829787234042554,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9591366283682616,0.04086337163173836,0.0,0.022773417142190836,0.9919147821781167,0.9667217232051508,1.7459489282496246,2.7862999852904156,1.8329902122483972,2.7862999852904156
short_stream,active_bonus3,active_bonus,token,,816,8879671,6000,32,32,39,39,153.84615384615384,40.752875287290586,8,187,0.9344321424722458,0.9410586721850347,0.006626529712788876,11.340872303988993,0.07371566997592846,1.1079913606911447,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9576880543980532,0.04231194560194679,0.0,0.023036220495707405,0.9921439214047165,0.9855271743011859,1.7007041937401945,2.703675856089937,1.7966357413771057,2.703675856089937
short_stream,active_bonus3,active_bonus,token,,816,8879672,6000,32,32,39,39,153.84615384615384,40.648296688405516,8,188,0.9347462958341162,0.9410586721850347,0.006312376350918525,10.758419481670611,0.06992972663085897,1.0204498977505112,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9550198355453743,0.0449801644546257,0.0,0.022447333317729627,0.9909130271055163,0.8746978919530362,1.7088161119474248,2.6765410921560373,1.7533516986854993,2.6765410921560373
short_stream,active_bonus3,active_bonus,token,,816,8879673,6000,32,32,39,39,153.84615384615384,40.568737781783405,9,188,0.9349848906441672,0.9410586721850347,0.006073781540867462,11.133225855461568,0.07236596806050019,1.028688524590164,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9575212379396271,0.04247876206037298,0.0,0.022724234473758962,0.9920888616496362,0.949699122532207,1.792438187603061,3.115103729179505,1.9524136797715912,3.115103729179505
short_stream,active_bonus3,active_bonus,token,,816,8879674,6000,32,32,39,39,153.84615384615384,40.65081981797867,9,188,0.9347387233899359,0.9410586721850347,0.006319948795098784,11.211258078035119,0.07287317750722827,1.0184804928131417,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9564024446797696,0.04359755532023034,0.0,0.023202595183861734,0.9916066351201457,0.8424749048485497,1.963450530224384,3.311682313445146,2.03920258283936,3.311682313445146
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880652,6000,32,32,39,39,153.84615384615384,41.330772332698515,9,176,0.9326854485680713,0.9410586721850347,0.008373223616963354,6.143581182306436,0.03993327768499184,0.9767441860465116,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015149424164914592,0.9925683783076777,0.998071251460028,1.0211130444256644,0.8984129194280547,0.9725324051045824,1.0211130444256644
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880653,6000,32,32,39,39,153.84615384615384,42.1709211159918,7,178,0.9301141668634116,0.9410586721850347,0.010944505321623055,6.89853198802061,0.04484045792213397,1.0078740157480315,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01504412564222821,0.9928282384548343,0.9804407427773929,0.9926942540462714,0.920163912437684,0.9644329697537829,0.9926942540462714
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880654,6000,32,32,39,39,153.84615384615384,42.64374692582451,5,177,0.9286506844852033,0.9410586721850347,0.012407987699831424,6.782329983125268,0.044085144890314246,0.9923076923076922,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015891644892897617,0.9921488722214149,1.01048126856645,1.2393374861314113,1.1855765253338397,1.1451317600105668,1.2393374861314113
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880655,6000,32,32,39,39,153.84615384615384,42.01009552753649,6,177,0.930609274545091,0.9410586721850347,0.01044939763994368,6.360938489054776,0.041346100178856045,0.9808061420345491,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014808198038768566,0.9927004002871965,0.9784925620647451,1.195537214663985,0.8465856931711494,1.0068718232999598,1.195537214663985
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880656,6000,32,32,39,39,153.84615384615384,42.11129238987522,6,179,0.9302978953405565,0.9410586721850347,0.010760776844478182,6.193462227137125,0.040257504476391315,0.9750957854406129,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015229338339685717,0.9929438522071475,1.0223617614741065,0.9545276981839108,1.0430179664010661,1.0066358086863612,1.0430179664010661
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880657,6000,32,32,39,39,153.84615384615384,41.80390023611063,8,177,0.9312420534011443,0.9410586721850347,0.009816618783890396,6.547655677553216,0.042559761904095904,1.0298210735586482,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014846286533789886,0.9930614406542523,0.980330081846412,0.9231203142100948,1.000630522384953,0.9680269728138199,1.000630522384953
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880658,6000,32,32,39,39,153.84615384615384,41.77383456708122,8,177,0.931334131486684,0.9410586721850347,0.009724540698350714,6.135228246856481,0.039878983604567125,1.0439121756487026,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01501713310680999,0.9931547293508156,0.9236472655646871,0.8023080825401456,1.0373482338963054,0.9211011940003795,1.0373482338963054
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880659,6000,32,32,39,39,153.84615384615384,41.50473464591255,5,178,0.9321561237219751,0.9410586721850347,0.0089025484630596,5.683985600588051,0.03694590640382234,1.0039525691699607,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01544813229277079,0.9928975790751079,0.9546358088135166,0.9095210686240629,1.062154860778019,0.975437246071866,1.062154860778019
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880660,6000,32,32,39,39,153.84615384615384,42.25171121495218,8,179,0.9298649371178836,0.9410586721850347,0.011193735067151045,6.578909581537907,0.042762912279996394,0.9980544747081711,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014870389537209388,0.9926798509192066,0.9338403240765328,0.9789409452457879,1.0195923464605552,0.9774578719276253,1.0195923464605552
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880661,6000,32,32,39,39,153.84615384615384,42.058285845764374,8,178,0.9304610620654746,0.9410586721850347,0.010597610119560064,6.2961119463543245,0.04092472765130311,0.9980842911877394,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014599264393945694,0.992851803028715,0.9261709537379215,0.8915711703236083,0.8060206613710628,0.8745875951441976,0.9261709537379215
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880662,6000,32,32,39,39,153.84615384615384,43.13636009366318,5,180,0.9271135755850203,0.9410586721850347,0.013945096600014417,7.682814655166492,0.049938295258582205,1.0038684719535782,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015433161094019423,0.9919099058606727,1.0711283187455907,1.1525668573523256,1.0511040805747756,1.0915997522242307,1.1525668573523256
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880663,6000,32,32,39,39,153.84615384615384,42.13990036955259,8,178,0.9302097716055948,0.9410586721850347,0.01084890057943988,6.694812381277971,0.04351628047830681,1.001926782273603,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015191067551967386,0.9925202831480681,0.980132119740339,1.0034603274219085,0.8818552635461183,0.9551492369027885,1.0034603274219085
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880664,6000,32,32,39,39,153.84615384615384,42.1137278681274,6,178,0.9302903947981882,0.9410586721850347,0.010768277386846492,6.72538245981366,0.04371498598878879,0.9825242718446602,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015905732363180974,0.9929786751845059,0.9990441497570606,0.9547156077062702,1.1097025089162338,1.0211540887931883,1.1097025089162338
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880665,6000,32,32,39,39,153.84615384615384,41.79715268276761,6,177,0.9312627224068796,0.9410586721850347,0.009795949778155122,6.160253075054461,0.040041644987854,1.0,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014916437277939867,0.992942420937813,1.0253316897568048,0.9104199152841301,0.9178909604125294,0.9512141884844881,1.0253316897568048
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880666,6000,32,32,39,39,153.84615384615384,42.924823050596835,7,180,0.927775176571079,0.9410586721850347,0.013283495613955698,7.662763778033923,0.0498079645572205,1.0118343195266273,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015291647665871747,0.9929289960883413,1.094803269872051,0.9359708737726872,1.0579716021967962,1.0295819152805115,1.094803269872051
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880667,6000,32,32,39,39,153.84615384615384,42.15328466779337,8,178,0.930168527933891,0.9410586721850347,0.010890144251143652,6.7747646377889685,0.044035970145628295,1.0216962524654831,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015200023286245114,0.9927258187168044,0.9876461982153147,0.975731093689511,0.9279301132200274,0.9637691350416177,0.9876461982153147
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880668,6000,32,32,39,39,153.84615384615384,41.777517240084556,6,179,0.9313228556407664,0.9410586721850347,0.00973581654426825,5.857276867938915,0.03807229964160295,0.9752380952380952,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015343028003445804,0.9927493832906854,1.027633786441254,1.0318583659858693,0.9680504271193003,1.0091808598488077,1.0318583659858693
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880669,6000,32,32,39,39,153.84615384615384,41.94412550875605,8,178,0.930811970552212,0.9410586721850347,0.010246701632822708,6.344793949090093,0.041241160669085605,0.9808061420345491,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01524822610296177,0.9927207897321394,1.0213628043673841,0.9413441518609396,1.0523804467956843,1.005029134341336,1.0523804467956843
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880670,6000,32,32,39,39,153.84615384615384,42.34869807676317,7,178,0.9295652887926961,0.9410586721850347,0.01149338339233863,6.752017742108176,0.043888115323703146,1.0098231827111985,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01551744675727973,0.9924212693741635,0.9887019734928926,1.0262380482694393,0.9287778697622123,0.9812392971748479,1.0262380482694393
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880671,6000,32,32,39,39,153.84615384615384,41.55104272907923,7,181,0.932014946413024,0.9410586721850347,0.009043725772010736,6.4051261522034855,0.04163331998932266,0.9903846153846153,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015028387356982989,0.99234670801802,0.9237921204267312,0.975841576662832,1.0242370591472814,0.9746235854122816,1.0242370591472814
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880672,6000,32,32,39,39,153.84615384615384,42.545021982172145,7,177,0.9289572222940444,0.9410586721850347,0.012101449890990268,7.609036463142748,0.04945873701042786,1.003875968992248,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015141238234065893,0.9920164276555038,1.0862971556503582,0.9017341533691351,0.9592168977871282,0.9824160689355406,1.0862971556503582
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880673,6000,32,32,39,39,153.84615384615384,41.35682032955633,7,178,0.9326062941909664,0.9410586721850347,0.008452377994068283,6.110100926607787,0.039715656022950616,0.9886148007590133,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015931105216002994,0.9921306101384822,0.9950137889714437,1.2100466486199848,1.4921418079142965,1.2324007485019084,1.4921418079142965
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880674,6000,32,32,39,39,153.84615384615384,42.32204884620349,5,177,0.9296476728284747,0.9410586721850347,0.011410999356559981,6.456958083517942,0.041970227542866625,0.9884393063583815,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01561744421412563,0.9923183062106791,0.9980717816354702,1.1651918955208111,1.2005828075382816,1.1212821615648545,1.2005828075382816
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880675,6000,32,32,39,39,153.84615384615384,41.43857886728784,4,182,0.932357610734171,0.9410586721850347,0.00870106145086369,5.593035962878415,0.0363547337587097,0.9692307692307692,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015514264061082968,0.9925479497787506,0.9385986522442716,1.0166118318027833,1.0401306256513303,0.9984470365661284,1.0401306256513303
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880676,6000,32,32,39,39,153.84615384615384,42.20495684920194,6,180,0.9300092117412423,0.9410586721850347,0.011049460443792403,6.496547406517419,0.04222755814236323,0.9751908396946566,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.016048850224645885,0.9919539380474638,1.0520474267636273,1.070591812003696,1.026310945935086,1.0496500615674698,1.070591812003696
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880677,6000,32,32,39,39,153.84615384615384,41.9704037733664,8,180,0.9307312569339479,0.9410586721850347,0.010327415251086824,6.5162518721684215,0.04235563716909474,1.0,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015329108507043335,0.9922788059229056,0.9592242938761295,1.1825426532848389,1.489896332992643,1.2105544267178703,1.489896332992643
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880678,6000,32,32,39,39,153.84615384615384,42.39408428829426,8,179,0.929424895110528,0.9410586721850347,0.011633777074506746,7.027418828034614,0.04567822238222499,0.9980732177263969,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015381792765956793,0.9925392413236765,1.0203421236669399,0.9533070735531483,1.0342216558700752,1.0026236176967211,1.0342216558700752
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880679,6000,32,32,39,39,153.84615384615384,41.500409921694015,8,177,0.9321693024530501,0.9410586721850347,0.00888936973198462,5.896543968226707,0.038327535793473595,1.001953125,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015200429409452378,0.9929610346949963,0.9446171253132832,1.0110310283339017,1.1891627258944715,1.048270293180552,1.1891627258944715
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880680,6000,32,32,39,39,153.84615384615384,42.29477658331749,5,179,0.9297319443344693,0.9410586721850347,0.011326727850565432,6.7444183950270675,0.04383871956767594,0.9709864603481625,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.013994061730374293,0.9922303590890463,1.0063700815970407,0.9314199776586558,0.7625061735683338,0.9000987442746767,1.0063700815970407
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880681,6000,32,32,39,39,153.84615384615384,41.587435517225735,9,179,0.9319039169785438,0.9410586721850347,0.009154755206490894,6.5280460028544995,0.04243229901855425,1.0057581573896353,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.015013925491368126,0.9921048791186072,0.9088271544825318,0.987306505173953,1.1142252491694087,1.0034529696086312,1.1142252491694087
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880682,6000,32,32,39,39,153.84615384615384,42.72604349690488,9,179,0.9283947683098016,0.9410586721850347,0.012663903875233085,7.060180864974625,0.045891175622335065,1.025793650793651,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.01499524752688852,0.9926777235571955,1.0116052201507926,1.001842861925582,0.9259474385824931,0.9797985068862891,1.0116052201507926
short_stream,gate_r2_uniform,softmax,gate_r2,0.0,816,8880683,6000,32,32,39,39,153.84615384615384,41.50411685575699,8,178,0.9321580063750287,0.9410586721850347,0.008900665810006037,5.688494911571457,0.03697521692521447,0.9786407766990292,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,1.0,0.0,0.0,0.014649627916889812,0.992867163488994,1.0165665837598925,0.9795826491976505,1.0657310720682118,1.0206267683419183,1.0657310720682118
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881661,6000,32,32,39,39,153.84615384615384,40.473820890975844,9,188,0.9352690909465017,0.9410586721850347,0.005789581238533015,10.698669938900744,0.06954135460285484,1.0451745379876796,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9572559194666604,0.042744080533339515,0.0,0.022385127943930622,0.9911757497913435,0.9450158801472397,1.6457558088326818,2.8778226465787093,1.8228647785195438,2.8778226465787093
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881662,6000,32,32,39,39,153.84615384615384,40.5820084308801,7,187,0.9349451163843054,0.9410586721850347,0.006113555800729253,10.54903082193105,0.06856870034255183,1.0351966873706004,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9565099271305495,0.04349007286945052,0.0,0.022092546567456874,0.9923816091633447,0.9502349982216848,1.7121964463354102,2.5923743968231827,1.7516019471267592,2.5923743968231827
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881663,6000,32,32,39,39,153.84615384615384,40.51308016794428,8,187,0.9351516005431361,0.9410586721850347,0.005907071641898631,10.6434041209592,0.06918212678623481,1.0459290187891441,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9567796770413112,0.04322032295868885,0.0,0.022305699634136367,0.9920397578070843,0.9131943690828789,1.6432338111365432,2.8042513204203914,1.7868931668799377,2.8042513204203914
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881664,6000,32,32,39,39,153.84615384615384,40.67289052512299,9,188,0.9346724697364738,0.9410586721850347,0.006386202448560918,10.94508436673157,0.07114304838375521,1.0228690228690227,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9560025138854434,0.04399748611455656,0.0,0.02198633571575206,0.9923830795166637,0.9120723581926907,1.7156097738818026,2.954516449199686,1.8607328604247264,2.954516449199686
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881665,6000,32,32,39,39,153.84615384615384,40.60916813342957,8,187,0.9348636844099639,0.9410586721850347,0.0061949877750707705,11.03374776508824,0.07171936047307356,1.0618336886993602,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9571325499850021,0.04286745001499793,0.0,0.02270508122849184,0.9924838371501706,0.874992190693401,1.769308345042112,3.14003653920933,1.9281123583149478,3.14003653920933
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881666,6000,32,32,39,39,153.84615384615384,40.871617925814576,8,188,0.9340747188162658,0.9410586721850347,0.0069839533687688915,11.31597463991865,0.07355383515947123,1.0611814345991561,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9557960313714946,0.044203968628505425,0.0,0.023144198244906856,0.9921239154621824,0.8919000629457324,1.826872093647796,3.0363255395486206,1.9183658987140497,3.0363255395486206
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881667,6000,32,32,39,39,153.84615384615384,40.86032397021211,8,188,0.9341087473835225,0.9410586721850347,0.006949924801512242,11.531450861637445,0.0749544306006434,1.0644490644490643,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9559680890010076,0.04403191099899244,0.0,0.022997984149635078,0.9919804042439989,1.0487963670574127,1.8406716779507812,3.2122483272090236,2.0339054574057394,3.2122483272090236
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881668,6000,32,32,39,39,153.84615384615384,40.46811879805206,9,188,0.9352861484589057,0.9410586721850347,0.00577252372612902,10.497863030404245,0.0682361096976276,1.045643153526971,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9575675099843441,0.04243249001565582,0.0,0.0220127832899509,0.9920981844423069,0.8561521317013682,1.5943217386441448,2.7070145602490667,1.719162810198193,2.7070145602490667
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881669,6000,32,32,39,39,153.84615384615384,40.76734393311572,8,188,0.9343886318541494,0.9410586721850347,0.006670040330885252,10.83205120618128,0.07040833284017832,1.039337474120083,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9569670557116622,0.04303294428833778,0.0,0.022065759598203397,0.9918595697558146,0.832127994152509,1.7051094225991998,2.812532376013926,1.7832565975885448,2.812532376013926
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881670,6000,32,32,39,39,153.84615384615384,40.83647091757529,8,188,0.9341805936126024,0.9410586721850347,0.006878078572432278,11.08012774155744,0.07202083032012337,1.0102669404517453,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9609492909374634,0.039050709062536604,0.0,0.021915479428465306,0.992121052923512,0.9275031214498669,1.5577029812045076,2.659253544214446,1.714819882289607,2.659253544214446
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881671,6000,32,32,39,39,153.84615384615384,40.43325520203316,9,187,0.9353904023332378,0.9410586721850347,0.005668269851796914,10.6434041209592,0.06918212678623481,1.0329896907216496,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9553005667715911,0.04469943322840891,0.0,0.022485678256817843,0.9918577868122289,0.9795658937681236,1.8489580367155043,2.8808672061557807,1.903130378879803,2.8808672061557807
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881672,6000,32,32,39,39,153.84615384615384,40.1449543156045,9,187,0.9362499600143246,0.9410586721850347,0.0048087121707101055,10.602370320369705,0.06891540708240308,1.0434782608695652,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9562006964232829,0.04379930357671713,0.0,0.022272109210079185,0.9913311019224429,0.9707261042840877,1.874195206621983,3.2819141161522336,2.042278475686101,3.2819141161522336
short_stream,gate_r2_active_bonus3,active_bonus,gate_r2,,816,8881673,6000,32,32,39,39,153.84615384615384,40.434523495835904,8,187,0.9353866108760519,0.9410586721850347,0.00567206130898279,10.402169398982512,0.06761410109338632,1.0569620253164558,0.0,0.0,-0.0,0.0,1.0,0.459279326771846,0.0,0.9580540415730879,0.041945958426912046,0.0,0.02207186315325383,0.9920130998593454,0.9833192703843143,1.6024023979112074,2.6253874438492537,1.7370363707149252,2.6253874438492537
