kappa,beta,algorithm,scenarios,fairness_nrmse_worst_scenario,fairness_rmse_updates_worst_scenario,jain_min_scenario,jain_regret_worst_scenario,cohort_ratio_min_scenario,cohort_ratio_max_scenario,entropy_ratio_min_scenario,shuffle_kl_worst_scenario,gradient_ratio_mean_worst_scenario,gradient_ratio_field_worst_scenario,temporal_w1_ratio_worst_scenario,admission_tracking_nrmse_worst_scenario,admission_pool_rate_cv_worst_scenario,budget_violation_worst_scenario,constraint_violation_factor,meets_all_quality_constraints
1280,0.003,ercb_beta_0p003,3,0.05264709567615006,20.601037438493503,0.9016892353552358,0.009242164110472512,0.9772713387241689,1.0235757089352595,0.992241592279258,0.006884784858233577,1.242173104269491,1.492349527784029,1.1586364756019032,0.0,0.17509567477188404,0.0,0.9574281177004224,True
1280,0.004,ercb_beta_0p004,3,0.045017704527379736,17.61562351071381,0.9049810476854915,0.005950351780216833,0.9789435444612341,1.0186313178691229,0.9881747299595912,0.011320290324063438,1.2398798916816323,1.5301711198903505,1.190072988742191,0.0,0.17509567477188404,0.0,0.9613684414282155,True
1280,0.005,ercb_beta_0p005,3,0.03698370255399801,14.471883608086175,0.9069212476984497,0.004010151767258652,0.9782213433211281,1.0275651856085513,0.9827996247323544,0.016417575396966273,1.2876172171947466,1.6332398936185009,1.2065343533324537,0.0,0.17509567477188404,0.0,0.9666263357179377,True
1280,0.006,ercb_beta_0p006,3,0.03381962305795611,13.233765544417608,0.9080855379746279,0.0028458614910805142,0.9791060855520786,1.0242700861348775,0.9769636119773837,0.021702634236215306,1.3100604067503363,1.6778692953617014,1.2450638437794421,0.0,0.17509567477188404,0.0,0.9724005974769018,True
1280,0.0075,ercb_beta_0p0075,3,0.028542347754351573,11.168744773441919,0.9091690711039279,0.0017623283617804685,0.974482109227872,1.0159668761408647,0.9689328393903139,0.03013134550538638,1.3948784271098538,1.8458863249802093,1.2676413368321389,0.0,0.17509567477188404,0.0,0.9804601117635489,True
1280,0.01,ercb_beta_0p01,3,0.02164926876007194,8.471452993071628,0.909993334301076,0.0011175327248406418,0.9850592363547926,1.0224458039584121,0.9541108625725315,0.04473280670123111,1.4221603808114056,1.8691438613345355,1.2996706536795095,0.0,0.17509567477188404,0.0,0.9956914204273415,True
1280,0.0125,ercb_beta_0p0125,3,0.018876956007839955,7.02203590151914,0.9103600117401849,0.0008524553927072737,0.9884376351838501,1.0169216061185469,0.9402700285504122,0.05846426251506646,1.4730443470574874,1.992265052180412,1.3186495758609882,0.0,0.17509567477188404,0.0,1.010348060827365,False
1280,0.015,ercb_beta_0p015,3,0.016856394018559952,6.129079931108299,0.9105526429605657,0.0006886989299837386,0.9831144465290806,1.0244893016480014,0.9273899877262294,0.07099386452718921,1.4480952473253874,1.9351035682773983,1.3175752610372204,0.0,0.17509567477188404,0.0,1.024380263506193,False
1280,0.02,ercb_beta_0p02,3,0.015728888288592074,4.721113227384557,0.9107040465547778,0.0004975073493572234,0.985350816013391,1.0201335877862596,0.9061459611889643,0.09287516270318781,1.4852736100764135,2.014698015729164,1.3348644466189197,0.0,0.17509567477188404,0.0,1.0483962194716339,False
1280,inf,ercb_beta_inf,3,0.0,0.0,0.9109313994657083,0.0,0.9962264150943396,1.0034977014951023,0.6414945569881167,0.3585054430118832,1.5411059398483953,2.142083042513346,1.3474667174325663,0.0,0.17509567477188404,0.0,1.480916696254366,False
